timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1661285525305,1180,Home page,200,OK,Thread Group 1-1,text,true,,239,116,1,1,http://localhost:6060/,1180,0,2
1661285526486,1245,Login,200,OK,Thread Group 1-1,text,true,,291,205,1,1,http://localhost:6060/login,1245,0,0
1661285527731,1963,Search items,200,OK,Thread Group 1-1,text,true,,293,206,2,2,http://localhost:6060/search,1963,0,0
1661285528910,864,Home page,200,OK,Thread Group 1-2,text,true,,239,116,2,2,http://localhost:6060/,864,0,5
1661285529695,1747,Add item to cart,200,OK,Thread Group 1-1,text,true,,282,209,2,2,http://localhost:6060/cart/item,1747,0,0
1661285529774,2066,Login,200,OK,Thread Group 1-2,text,true,,291,205,2,2,http://localhost:6060/login,2066,0,0
1661285532507,776,Home page,200,OK,Thread Group 1-3,text,true,,239,116,3,3,http://localhost:6060/,776,0,0
1661285531840,2329,Search items,200,OK,Thread Group 1-2,text,true,,293,206,3,3,http://localhost:6060/search,2329,0,0
1661285534169,1189,Add item to cart,200,OK,Thread Group 1-2,text,true,,282,209,3,3,http://localhost:6060/cart/item,1189,0,0
1661285531442,3962,Checkout,200,OK,Thread Group 1-1,text,true,,277,208,3,3,http://localhost:6060/checkout,3962,0,0
1661285535404,688,Home page,200,OK,Thread Group 1-1,text,true,,239,116,3,3,http://localhost:6060/,688,0,1
1661285533283,2943,Login,200,OK,Thread Group 1-3,text,true,,291,205,4,4,http://localhost:6060/login,2943,0,0
1661285536226,978,Search items,200,OK,Thread Group 1-3,text,true,,293,206,4,4,http://localhost:6060/search,978,0,0
1661285536107,1469,Home page,200,OK,Thread Group 1-4,text,true,,239,116,4,4,http://localhost:6060/,1469,0,1
1661285535358,2570,Checkout,200,OK,Thread Group 1-2,text,true,,277,208,4,4,http://localhost:6060/checkout,2570,0,0
1661285537204,1108,Add item to cart,200,OK,Thread Group 1-3,text,true,,282,209,4,4,http://localhost:6060/cart/item,1108,0,0
1661285537577,1210,Login,200,OK,Thread Group 1-4,text,true,,291,205,4,4,http://localhost:6060/login,1210,0,0
1661285536092,2977,Login,200,OK,Thread Group 1-1,text,true,,291,205,4,4,http://localhost:6060/login,2977,0,0
1661285537929,1482,Home page,200,OK,Thread Group 1-2,text,true,,239,116,4,4,http://localhost:6060/,1482,0,0
1661285538787,887,Search items,200,OK,Thread Group 1-4,text,true,,293,206,4,4,http://localhost:6060/search,887,0,0
1661285539070,846,Search items,200,OK,Thread Group 1-1,text,true,,293,206,5,5,http://localhost:6060/search,846,0,0
1661285539706,903,Home page,200,OK,Thread Group 1-5,text,true,,239,116,5,5,http://localhost:6060/,903,0,0
1661285539674,974,Add item to cart,200,OK,Thread Group 1-4,text,true,,282,209,5,5,http://localhost:6060/cart/item,974,0,0
1661285538312,2560,Checkout,200,OK,Thread Group 1-3,text,true,,277,208,5,5,http://localhost:6060/checkout,2559,0,0
1661285539916,1324,Add item to cart,200,OK,Thread Group 1-1,text,true,,282,209,5,5,http://localhost:6060/cart/item,1324,0,0
1661285540872,707,Home page,200,OK,Thread Group 1-3,text,true,,239,116,5,5,http://localhost:6060/,707,0,0
1661285539411,2571,Login,200,OK,Thread Group 1-2,text,true,,291,205,5,5,http://localhost:6060/login,2570,0,0
1661285541982,1296,Search items,200,OK,Thread Group 1-2,text,true,,293,206,5,5,http://localhost:6060/search,1296,0,0
1661285541241,2196,Checkout,200,OK,Thread Group 1-1,text,true,,277,208,6,6,http://localhost:6060/checkout,2196,0,0
1661285540649,2892,Checkout,200,OK,Thread Group 1-4,text,true,,277,208,6,6,http://localhost:6060/checkout,2892,0,0
1661285540609,2964,Login,200,OK,Thread Group 1-5,text,true,,291,205,6,6,http://localhost:6060/login,2964,0,0
1661285541579,2450,Login,200,OK,Thread Group 1-3,text,true,,291,205,6,6,http://localhost:6060/login,2450,0,0
1661285543278,756,Add item to cart,200,OK,Thread Group 1-2,text,true,,282,209,6,6,http://localhost:6060/cart/item,756,0,0
1661285543437,673,Home page,200,OK,Thread Group 1-1,text,true,,239,116,6,6,http://localhost:6060/,673,0,1
1661285543310,1231,Home page,200,OK,Thread Group 1-6,text,true,,239,116,6,6,http://localhost:6060/,1231,0,0
1661285543541,1029,Home page,200,OK,Thread Group 1-4,text,true,,239,116,6,6,http://localhost:6060/,1029,0,0
1661285543573,2096,Search items,200,OK,Thread Group 1-5,text,true,,293,206,6,6,http://localhost:6060/search,2096,0,0
1661285544541,1437,Login,200,OK,Thread Group 1-6,text,true,,291,205,6,6,http://localhost:6060/login,1437,0,0
1661285544034,2212,Checkout,200,OK,Thread Group 1-2,text,true,,277,208,6,6,http://localhost:6060/checkout,2212,0,0
1661285544029,2317,Search items,200,OK,Thread Group 1-3,text,true,,293,206,6,6,http://localhost:6060/search,2317,0,0
1661285544111,2410,Login,200,OK,Thread Group 1-1,text,true,,291,205,6,6,http://localhost:6060/login,2410,0,0
1661285545669,1319,Add item to cart,200,OK,Thread Group 1-5,text,true,,282,209,7,7,http://localhost:6060/cart/item,1319,0,0
1661285546247,741,Home page,200,OK,Thread Group 1-2,text,true,,239,116,7,7,http://localhost:6060/,741,0,0
1661285546346,890,Add item to cart,200,OK,Thread Group 1-3,text,true,,282,209,7,7,http://localhost:6060/cart/item,890,0,0
1661285545978,1604,Search items,200,OK,Thread Group 1-6,text,true,,293,206,7,7,http://localhost:6060/search,1604,0,0
1661285544571,3184,Login,200,OK,Thread Group 1-4,text,true,,291,205,7,7,http://localhost:6060/login,3184,0,0
1661285546521,1619,Search items,200,OK,Thread Group 1-1,text,true,,293,206,7,7,http://localhost:6060/search,1619,0,0
1661285546905,1499,Home page,200,OK,Thread Group 1-7,text,true,,239,116,7,7,http://localhost:6060/,1499,0,1
1661285547582,914,Add item to cart,200,OK,Thread Group 1-6,text,true,,282,209,7,7,http://localhost:6060/cart/item,914,0,0
1661285546988,1527,Checkout,200,OK,Thread Group 1-5,text,true,,277,208,7,7,http://localhost:6060/checkout,1527,0,0
1661285548141,970,Add item to cart,200,OK,Thread Group 1-1,text,true,,282,209,7,7,http://localhost:6060/cart/item,970,0,0
1661285547755,1399,Search items,200,OK,Thread Group 1-4,text,true,,293,206,7,7,http://localhost:6060/search,1399,0,0
1661285546988,2375,Login,200,OK,Thread Group 1-2,text,true,,291,205,7,7,http://localhost:6060/login,2375,0,0
1661285548515,1278,Home page,200,OK,Thread Group 1-5,text,true,,239,116,7,7,http://localhost:6060/,1278,0,1
1661285549154,967,Add item to cart,200,OK,Thread Group 1-4,text,true,,282,209,7,7,http://localhost:6060/cart/item,967,0,0
1661285547236,2958,Checkout,200,OK,Thread Group 1-3,text,true,,277,208,7,7,http://localhost:6060/checkout,2958,0,0
1661285549363,856,Search items,200,OK,Thread Group 1-2,text,true,,293,206,7,7,http://localhost:6060/search,856,0,0
1661285548404,2607,Login,200,OK,Thread Group 1-7,text,true,,291,205,8,8,http://localhost:6060/login,2607,0,0
1661285548496,2642,Checkout,200,OK,Thread Group 1-6,text,true,,277,208,8,8,http://localhost:6060/checkout,2642,0,0
1661285550219,1086,Add item to cart,200,OK,Thread Group 1-2,text,true,,282,209,8,8,http://localhost:6060/cart/item,1086,0,0
1661285550509,930,Home page,200,OK,Thread Group 1-8,text,true,,239,116,8,8,http://localhost:6060/,930,0,0
1661285550195,1377,Home page,200,OK,Thread Group 1-3,text,true,,239,116,8,8,http://localhost:6060/,1377,0,0
1661285551139,626,Home page,200,OK,Thread Group 1-6,text,true,,239,116,8,8,http://localhost:6060/,626,0,0
1661285549793,2458,Login,200,OK,Thread Group 1-5,text,true,,291,205,8,8,http://localhost:6060/login,2458,0,0
1661285550121,2553,Checkout,200,OK,Thread Group 1-4,text,true,,277,208,8,8,http://localhost:6060/checkout,2553,0,0
1661285551011,1771,Search items,200,OK,Thread Group 1-7,text,true,,293,206,8,8,http://localhost:6060/search,1771,0,0
1661285549111,4204,Checkout,200,OK,Thread Group 1-1,text,true,,277,208,8,8,http://localhost:6060/checkout,4204,0,0
1661285551572,1834,Login,200,OK,Thread Group 1-3,text,true,,291,205,8,8,http://localhost:6060/login,1834,0,0
1661285551439,1977,Login,200,OK,Thread Group 1-8,text,true,,291,205,8,8,http://localhost:6060/login,1977,0,0
1661285552783,836,Add item to cart,200,OK,Thread Group 1-7,text,true,,282,209,8,8,http://localhost:6060/cart/item,836,0,0
1661285552674,981,Home page,200,OK,Thread Group 1-4,text,true,,239,116,8,8,http://localhost:6060/,981,0,1
1661285551305,2423,Checkout,200,OK,Thread Group 1-2,text,true,,277,208,8,8,http://localhost:6060/checkout,2423,0,0
1661285551766,2670,Login,200,OK,Thread Group 1-6,text,true,,291,205,9,9,http://localhost:6060/login,2670,0,0
1661285552251,2340,Search items,200,OK,Thread Group 1-5,text,true,,293,206,9,9,http://localhost:6060/search,2340,0,0
1661285553728,877,Home page,200,OK,Thread Group 1-2,text,true,,239,116,9,9,http://localhost:6060/,877,0,1
1661285553316,1291,Home page,200,OK,Thread Group 1-1,text,true,,239,116,9,9,http://localhost:6060/,1291,0,0
1661285554107,797,Home page,200,OK,Thread Group 1-9,text,true,,239,116,9,9,http://localhost:6060/,797,0,0
1661285553416,1586,Search items,200,OK,Thread Group 1-8,text,true,,293,206,9,9,http://localhost:6060/search,1586,0,0
1661285553406,1948,Search items,200,OK,Thread Group 1-3,text,true,,293,206,9,9,http://localhost:6060/search,1948,0,0
1661285554591,1194,Add item to cart,200,OK,Thread Group 1-5,text,true,,282,209,9,9,http://localhost:6060/cart/item,1194,0,0
1661285555002,796,Add item to cart,200,OK,Thread Group 1-8,text,true,,282,209,9,9,http://localhost:6060/cart/item,796,0,0
1661285554436,1510,Search items,200,OK,Thread Group 1-6,text,true,,293,206,9,9,http://localhost:6060/search,1510,0,0
1661285554904,1178,Login,200,OK,Thread Group 1-9,text,true,,291,205,9,9,http://localhost:6060/login,1178,0,0
1661285553656,2482,Login,200,OK,Thread Group 1-4,text,true,,291,205,9,9,http://localhost:6060/login,2482,0,0
1661285555355,1157,Add item to cart,200,OK,Thread Group 1-3,text,true,,282,209,9,9,http://localhost:6060/cart/item,1157,0,0
1661285554607,1911,Login,200,OK,Thread Group 1-1,text,true,,291,205,9,9,http://localhost:6060/login,1911,0,0
1661285554605,2219,Login,200,OK,Thread Group 1-2,text,true,,291,205,9,9,http://localhost:6060/login,2219,0,0
1661285556138,823,Search items,200,OK,Thread Group 1-4,text,true,,293,206,9,9,http://localhost:6060/search,823,0,0
1661285555947,1094,Add item to cart,200,OK,Thread Group 1-6,text,true,,282,209,9,9,http://localhost:6060/cart/item,1094,0,0
1661285556082,1761,Search items,200,OK,Thread Group 1-9,text,true,,293,206,10,10,http://localhost:6060/search,1761,0,0
1661285553620,4225,Checkout,200,OK,Thread Group 1-7,text,true,,277,208,10,10,http://localhost:6060/checkout,4225,0,0
1661285556961,1182,Add item to cart,200,OK,Thread Group 1-4,text,true,,282,209,10,10,http://localhost:6060/cart/item,1182,0,0
1661285557706,504,Home page,200,OK,Thread Group 1-10,text,true,,239,116,10,10,http://localhost:6060/,504,0,1
1661285556824,1685,Search items,200,OK,Thread Group 1-2,text,true,,293,206,10,10,http://localhost:6060/search,1685,0,0
1661285557843,806,Add item to cart,200,OK,Thread Group 1-9,text,true,,282,209,10,10,http://localhost:6060/cart/item,806,0,0
1661285556518,2256,Search items,200,OK,Thread Group 1-1,text,true,,293,206,10,10,http://localhost:6060/search,2256,0,0
1661285555785,3299,Checkout,200,OK,Thread Group 1-5,text,true,,277,208,10,10,http://localhost:6060/checkout,3299,0,0
1661285557845,1332,Home page,200,OK,Thread Group 1-7,text,true,,239,116,10,10,http://localhost:6060/,1332,0,0
1661285556512,3058,Checkout,200,OK,Thread Group 1-3,text,true,,277,208,10,10,http://localhost:6060/checkout,3058,0,0
1661285558774,803,Add item to cart,200,OK,Thread Group 1-1,text,true,,282,209,10,10,http://localhost:6060/cart/item,803,0,0
1661285555798,4094,Checkout,200,OK,Thread Group 1-8,text,true,,277,208,10,10,http://localhost:6060/checkout,4094,0,0
1661285559084,927,Home page,200,OK,Thread Group 1-5,text,true,,239,116,10,10,http://localhost:6060/,927,0,0
1661285557041,2971,Checkout,200,OK,Thread Group 1-6,text,true,,277,208,10,10,http://localhost:6060/checkout,2971,0,0
1661285558509,1570,Add item to cart,200,OK,Thread Group 1-2,text,true,,282,209,10,10,http://localhost:6060/cart/item,1570,0,0
1661285559570,570,Home page,200,OK,Thread Group 1-3,text,true,,239,116,10,10,http://localhost:6060/,570,0,1
1661285558649,1570,Checkout,200,OK,Thread Group 1-9,text,true,,277,208,10,10,http://localhost:6060/checkout,1570,0,0
1661285558143,2634,Checkout,200,OK,Thread Group 1-4,text,true,,277,208,10,10,http://localhost:6060/checkout,2634,0,0
1661285559892,1169,Home page,200,OK,Thread Group 1-8,text,true,,239,116,10,10,http://localhost:6060/,1169,0,1
1661285560219,995,Home page,200,OK,Thread Group 1-9,text,true,,239,116,10,10,http://localhost:6060/,995,0,1
1661285558211,3047,Login,200,OK,Thread Group 1-10,text,true,,291,205,10,10,http://localhost:6060/login,3047,0,0
1661285560012,1268,Home page,200,OK,Thread Group 1-6,text,true,,239,116,10,10,http://localhost:6060/,1268,0,0
1661285559177,2206,Login,200,OK,Thread Group 1-7,text,true,,291,205,11,11,http://localhost:6060/login,2206,0,0
1661285561309,609,Home page,200,OK,Thread Group 1-11,text,true,,239,116,11,11,http://localhost:6060/,609,0,0
1661285560777,1200,Home page,200,OK,Thread Group 1-4,text,true,,239,116,11,11,http://localhost:6060/,1200,0,1
1661285561258,1118,Search items,200,OK,Thread Group 1-10,text,true,,293,206,11,11,http://localhost:6060/search,1118,0,0
1661285561383,1226,Search items,200,OK,Thread Group 1-7,text,true,,293,206,11,11,http://localhost:6060/search,1226,0,0
1661285559577,3289,Checkout,200,OK,Thread Group 1-1,text,true,,277,208,11,11,http://localhost:6060/checkout,3289,0,0
1661285561214,1664,Login,200,OK,Thread Group 1-9,text,true,,291,205,11,11,http://localhost:6060/login,1664,0,0
1661285560011,2904,Login,200,OK,Thread Group 1-5,text,true,,291,205,11,11,http://localhost:6060/login,2904,0,0
1661285560140,2962,Login,200,OK,Thread Group 1-3,text,true,,291,205,11,11,http://localhost:6060/login,2962,0,0
1661285560079,3041,Checkout,200,OK,Thread Group 1-2,text,true,,277,208,11,11,http://localhost:6060/checkout,3041,0,0
1661285562609,945,Add item to cart,200,OK,Thread Group 1-7,text,true,,282,209,11,11,http://localhost:6060/cart/item,945,0,0
1661285561061,2531,Login,200,OK,Thread Group 1-8,text,true,,291,205,11,11,http://localhost:6060/login,2531,0,0
1661285561280,2348,Login,200,OK,Thread Group 1-6,text,true,,291,205,11,11,http://localhost:6060/login,2348,0,0
1661285562878,844,Search items,200,OK,Thread Group 1-9,text,true,,293,206,11,11,http://localhost:6060/search,844,0,0
1661285562376,1394,Add item to cart,200,OK,Thread Group 1-10,text,true,,282,209,11,11,http://localhost:6060/cart/item,1394,0,0
1661285561977,1928,Login,200,OK,Thread Group 1-4,text,true,,291,205,11,11,http://localhost:6060/login,1928,0,0
1661285563121,995,Home page,200,OK,Thread Group 1-2,text,true,,239,116,11,11,http://localhost:6060/,995,0,0
1661285562867,1252,Home page,200,OK,Thread Group 1-1,text,true,,239,116,11,11,http://localhost:6060/,1252,0,0
1661285561918,2408,Login,200,OK,Thread Group 1-11,text,true,,291,205,11,11,http://localhost:6060/login,2408,0,0
1661285562915,1596,Search items,200,OK,Thread Group 1-5,text,true,,293,206,11,11,http://localhost:6060/search,1596,0,0
1661285563905,952,Search items,200,OK,Thread Group 1-4,text,true,,293,206,11,11,http://localhost:6060/search,952,0,0
1661285563628,1286,Search items,200,OK,Thread Group 1-6,text,true,,293,206,12,12,http://localhost:6060/search,1286,0,0
1661285563103,2038,Search items,200,OK,Thread Group 1-3,text,true,,293,206,12,12,http://localhost:6060/search,2038,0,0
1661285563722,1420,Add item to cart,200,OK,Thread Group 1-9,text,true,,282,209,12,12,http://localhost:6060/cart/item,1420,0,0
1661285564511,1044,Add item to cart,200,OK,Thread Group 1-5,text,true,,282,209,12,12,http://localhost:6060/cart/item,1044,0,0
1661285563770,1916,Checkout,200,OK,Thread Group 1-10,text,true,,277,208,12,12,http://localhost:6060/checkout,1916,0,0
1661285564326,1727,Search items,200,OK,Thread Group 1-11,text,true,,293,206,12,12,http://localhost:6060/search,1727,0,0
1661285563592,2486,Search items,200,OK,Thread Group 1-8,text,true,,293,206,12,12,http://localhost:6060/search,2486,0,0
1661285565141,1065,Add item to cart,200,OK,Thread Group 1-3,text,true,,282,209,12,12,http://localhost:6060/cart/item,1065,0,0
1661285564119,2137,Login,200,OK,Thread Group 1-1,text,true,,291,205,12,12,http://localhost:6060/login,2137,0,0
1661285564907,1406,Home page,200,OK,Thread Group 1-12,text,true,,239,116,12,12,http://localhost:6060/,1406,0,1
1661285563554,2860,Checkout,200,OK,Thread Group 1-7,text,true,,277,208,12,12,http://localhost:6060/checkout,2860,0,0
1661285564857,1614,Add item to cart,200,OK,Thread Group 1-4,text,true,,282,209,12,12,http://localhost:6060/cart/item,1614,0,0
1661285564914,1640,Add item to cart,200,OK,Thread Group 1-6,text,true,,282,209,12,12,http://localhost:6060/cart/item,1640,0,0
1661285564116,2773,Login,200,OK,Thread Group 1-2,text,true,,291,205,12,12,http://localhost:6060/login,2773,0,0
1661285566054,1038,Add item to cart,200,OK,Thread Group 1-11,text,true,,282,209,12,12,http://localhost:6060/cart/item,1038,0,0
1661285566078,1029,Add item to cart,200,OK,Thread Group 1-8,text,true,,282,209,12,12,http://localhost:6060/cart/item,1029,0,0
1661285565686,1469,Home page,200,OK,Thread Group 1-10,text,true,,239,116,12,12,http://localhost:6060/,1469,0,1
1661285566414,1017,Home page,200,OK,Thread Group 1-7,text,true,,239,116,12,12,http://localhost:6060/,1017,0,0
1661285566206,1969,Checkout,200,OK,Thread Group 1-3,text,true,,277,208,12,12,http://localhost:6060/checkout,1969,0,0
1661285565555,2833,Checkout,200,OK,Thread Group 1-5,text,true,,277,208,12,12,http://localhost:6060/checkout,2833,0,0
1661285566256,2179,Search items,200,OK,Thread Group 1-1,text,true,,293,206,12,12,http://localhost:6060/search,2179,0,0
1661285567431,1233,Login,200,OK,Thread Group 1-7,text,true,,291,205,13,13,http://localhost:6060/login,1233,0,0
1661285566555,2260,Checkout,200,OK,Thread Group 1-6,text,true,,277,208,13,13,http://localhost:6060/checkout,2260,0,0
1661285566889,2176,Search items,200,OK,Thread Group 1-2,text,true,,293,206,13,13,http://localhost:6060/search,2176,0,0
1661285566313,2986,Login,200,OK,Thread Group 1-12,text,true,,291,205,13,13,http://localhost:6060/login,2986,0,0
1661285568435,875,Add item to cart,200,OK,Thread Group 1-1,text,true,,282,209,13,13,http://localhost:6060/cart/item,875,0,0
1661285568815,570,Home page,200,OK,Thread Group 1-6,text,true,,239,116,13,13,http://localhost:6060/,570,0,1
1661285568665,760,Search items,200,OK,Thread Group 1-7,text,true,,293,206,13,13,http://localhost:6060/search,760,0,0
1661285568176,1339,Home page,200,OK,Thread Group 1-3,text,true,,239,116,13,13,http://localhost:6060/,1339,0,0
1661285565142,4390,Checkout,200,OK,Thread Group 1-9,text,true,,277,208,13,13,http://localhost:6060/checkout,4390,0,0
1661285568388,1148,Home page,200,OK,Thread Group 1-5,text,true,,239,116,13,13,http://localhost:6060/,1148,0,1
1661285566471,3378,Checkout,200,OK,Thread Group 1-4,text,true,,277,208,13,13,http://localhost:6060/checkout,3378,0,0
1661285567107,2752,Checkout,200,OK,Thread Group 1-8,text,true,,277,208,13,13,http://localhost:6060/checkout,2752,0,0
1661285568511,1374,Home page,200,OK,Thread Group 1-13,text,true,,239,116,13,13,http://localhost:6060/,1374,0,0
1661285567155,2763,Login,200,OK,Thread Group 1-10,text,true,,291,205,13,13,http://localhost:6060/login,2763,0,0
1661285569531,826,Home page,200,OK,Thread Group 1-9,text,true,,239,116,13,13,http://localhost:6060/,826,0,4
1661285569848,559,Home page,200,OK,Thread Group 1-4,text,true,,239,116,13,13,http://localhost:6060/,559,0,0
1661285569384,1156,Login,200,OK,Thread Group 1-6,text,true,,291,205,13,13,http://localhost:6060/login,1156,0,0
1661285569424,1229,Add item to cart,200,OK,Thread Group 1-7,text,true,,282,209,13,13,http://localhost:6060/cart/item,1229,0,0
1661285567092,3612,Checkout,200,OK,Thread Group 1-11,text,true,,277,208,13,13,http://localhost:6060/checkout,3612,0,0
1661285569065,1734,Add item to cart,200,OK,Thread Group 1-2,text,true,,282,209,13,13,http://localhost:6060/cart/item,1734,0,0
1661285569535,1480,Login,200,OK,Thread Group 1-5,text,true,,291,205,13,13,http://localhost:6060/login,1480,0,0
1661285569858,1446,Home page,200,OK,Thread Group 1-8,text,true,,239,116,13,13,http://localhost:6060/,1446,0,0
1661285569299,2118,Search items,200,OK,Thread Group 1-12,text,true,,293,206,13,13,http://localhost:6060/search,2118,0,0
1661285570540,963,Search items,200,OK,Thread Group 1-6,text,true,,293,206,13,13,http://localhost:6060/search,963,0,0
1661285569917,1807,Search items,200,OK,Thread Group 1-10,text,true,,293,206,13,13,http://localhost:6060/search,1807,0,0
1661285570407,1443,Login,200,OK,Thread Group 1-4,text,true,,291,205,13,13,http://localhost:6060/login,1443,0,0
1661285569309,2627,Checkout,200,OK,Thread Group 1-1,text,true,,277,208,13,13,http://localhost:6060/checkout,2627,0,0
1661285569514,2668,Login,200,OK,Thread Group 1-3,text,true,,291,205,14,14,http://localhost:6060/login,2668,0,0
1661285570703,1481,Home page,200,OK,Thread Group 1-11,text,true,,239,116,14,14,http://localhost:6060/,1481,0,0
1661285571015,1414,Search items,200,OK,Thread Group 1-5,text,true,,293,206,14,14,http://localhost:6060/search,1414,0,0
1661285571417,1038,Add item to cart,200,OK,Thread Group 1-12,text,true,,282,209,14,14,http://localhost:6060/cart/item,1038,0,0
1661285572110,668,Home page,200,OK,Thread Group 1-14,text,true,,239,116,14,14,http://localhost:6060/,668,0,0
1661285570358,2527,Login,200,OK,Thread Group 1-9,text,true,,291,205,14,14,http://localhost:6060/login,2527,0,0
1661285571304,1687,Login,200,OK,Thread Group 1-8,text,true,,291,205,14,14,http://localhost:6060/login,1687,0,0
1661285569885,3152,Login,200,OK,Thread Group 1-13,text,true,,291,205,14,14,http://localhost:6060/login,3152,0,0
1661285571724,1339,Add item to cart,200,OK,Thread Group 1-10,text,true,,282,209,14,14,http://localhost:6060/cart/item,1339,0,0
1661285571936,1160,Home page,200,OK,Thread Group 1-1,text,true,,239,116,14,14,http://localhost:6060/,1160,0,1
1661285570653,2466,Checkout,200,OK,Thread Group 1-7,text,true,,277,208,14,14,http://localhost:6060/checkout,2466,0,0
1661285571850,1270,Search items,200,OK,Thread Group 1-4,text,true,,293,206,14,14,http://localhost:6060/search,1270,0,0
1661285571503,1629,Add item to cart,200,OK,Thread Group 1-6,text,true,,282,209,14,14,http://localhost:6060/cart/item,1629,0,0
1661285572429,1359,Add item to cart,200,OK,Thread Group 1-5,text,true,,282,209,14,14,http://localhost:6060/cart/item,1359,0,0
1661285572991,1127,Search items,200,OK,Thread Group 1-8,text,true,,293,206,14,14,http://localhost:6060/search,1127,0,0
1661285572182,2124,Search items,200,OK,Thread Group 1-3,text,true,,293,206,14,14,http://localhost:6060/search,2124,0,0
1661285572456,1922,Checkout,200,OK,Thread Group 1-12,text,true,,277,208,14,14,http://localhost:6060/checkout,1922,0,0
1661285573120,1296,Add item to cart,200,OK,Thread Group 1-4,text,true,,282,209,14,14,http://localhost:6060/cart/item,1296,0,0
1661285572885,1665,Search items,200,OK,Thread Group 1-9,text,true,,293,206,14,14,http://localhost:6060/search,1665,0,0
1661285573119,1475,Home page,200,OK,Thread Group 1-7,text,true,,239,116,14,14,http://localhost:6060/,1475,0,1
1661285570798,4040,Checkout,200,OK,Thread Group 1-2,text,true,,277,208,14,14,http://localhost:6060/checkout,4040,0,0
1661285572184,2718,Login,200,OK,Thread Group 1-11,text,true,,291,205,14,14,http://localhost:6060/login,2718,0,0
1661285574379,767,Home page,200,OK,Thread Group 1-12,text,true,,239,116,14,14,http://localhost:6060/,767,0,1
1661285574118,1043,Add item to cart,200,OK,Thread Group 1-8,text,true,,282,209,14,14,http://localhost:6060/cart/item,1043,0,0
1661285573133,2042,Checkout,200,OK,Thread Group 1-6,text,true,,277,208,14,14,http://localhost:6060/checkout,2042,0,0
1661285573037,2223,Search items,200,OK,Thread Group 1-13,text,true,,293,206,14,14,http://localhost:6060/search,2223,0,0
1661285573063,2413,Checkout,200,OK,Thread Group 1-10,text,true,,277,208,14,14,http://localhost:6060/checkout,2413,0,0
1661285574307,1236,Add item to cart,200,OK,Thread Group 1-3,text,true,,282,209,14,14,http://localhost:6060/cart/item,1236,0,0
1661285572779,2778,Login,200,OK,Thread Group 1-14,text,true,,291,205,14,14,http://localhost:6060/login,2778,0,0
1661285574551,1188,Add item to cart,200,OK,Thread Group 1-9,text,true,,282,209,15,15,http://localhost:6060/cart/item,1188,0,0
1661285575177,695,Home page,200,OK,Thread Group 1-6,text,true,,239,116,15,15,http://localhost:6060/,695,0,0
1661285573097,2862,Login,200,OK,Thread Group 1-1,text,true,,291,205,15,15,http://localhost:6060/login,2862,0,0
1661285574839,1129,Home page,200,OK,Thread Group 1-2,text,true,,239,116,15,15,http://localhost:6060/,1129,0,1
1661285575261,775,Add item to cart,200,OK,Thread Group 1-13,text,true,,282,209,15,15,http://localhost:6060/cart/item,775,0,0
1661285574418,1737,Checkout,200,OK,Thread Group 1-4,text,true,,277,208,15,15,http://localhost:6060/checkout,1737,0,0
1661285574595,1885,Login,200,OK,Thread Group 1-7,text,true,,291,205,15,15,http://localhost:6060/login,1885,0,0
1661285573788,2817,Checkout,200,OK,Thread Group 1-5,text,true,,277,208,15,15,http://localhost:6060/checkout,2817,0,0
1661285575477,1184,Home page,200,OK,Thread Group 1-10,text,true,,239,116,15,15,http://localhost:6060/,1184,0,0
1661285575710,1109,Home page,200,OK,Thread Group 1-15,text,true,,239,116,15,15,http://localhost:6060/,1109,0,0
1661285575558,1421,Search items,200,OK,Thread Group 1-14,text,true,,293,206,15,15,http://localhost:6060/search,1421,0,0
1661285576606,566,Home page,200,OK,Thread Group 1-5,text,true,,239,116,15,15,http://localhost:6060/,566,0,0
1661285576480,872,Search items,200,OK,Thread Group 1-7,text,true,,293,206,15,15,http://localhost:6060/search,872,0,0
1661285576156,1198,Home page,200,OK,Thread Group 1-4,text,true,,239,116,15,15,http://localhost:6060/,1198,0,0
1661285574903,2482,Search items,200,OK,Thread Group 1-11,text,true,,293,206,15,15,http://localhost:6060/search,2482,0,0
1661285575146,2368,Login,200,OK,Thread Group 1-12,text,true,,291,205,15,15,http://localhost:6060/login,2368,0,0
1661285576979,908,Add item to cart,200,OK,Thread Group 1-14,text,true,,282,209,15,15,http://localhost:6060/cart/item,908,0,0
1661285576662,1258,Login,200,OK,Thread Group 1-10,text,true,,291,205,15,15,http://localhost:6060/login,1258,0,0
1661285575960,2355,Search items,200,OK,Thread Group 1-1,text,true,,293,206,15,15,http://localhost:6060/search,2355,0,0
1661285575162,3227,Checkout,200,OK,Thread Group 1-8,text,true,,277,208,15,15,http://localhost:6060/checkout,3227,0,0
1661285577173,1247,Login,200,OK,Thread Group 1-5,text,true,,291,205,15,15,http://localhost:6060/login,1247,0,0
1661285575968,2513,Login,200,OK,Thread Group 1-2,text,true,,291,205,15,15,http://localhost:6060/login,2513,0,0
1661285577352,1173,Add item to cart,200,OK,Thread Group 1-7,text,true,,282,209,15,15,http://localhost:6060/cart/item,1173,0,0
